GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
3270        19   49141198   49165429     61      13  85716     -0.57161      0.71621
54795       19   49147759   49221841    132      28  85716       1.6142     0.053247
28968       19   49279632   49341701     52      13  85716      0.23273      0.40799
951         19   49325365   49350606     33       7  85716      0.69353      0.24399
8463        19   49330595   49372457     70       6  85716      0.37669       0.3532
27120       19   49350495   49385119     93       5  85716       0.4572      0.32376
147872      19   49378218   49427999     99       9  85716       1.0529       0.1462
100507003   19   49411318   49438977     40      14  85716       1.6148     0.053178
113091      19   49412414   49436263     34      14  85716       1.8388     0.032971
57030       19   49419398   49451551     51      11  85716     -0.38287      0.64909
55011       19   49436293   49462028     55       6  85716     -0.97315      0.83476
126133      19   49443216   49481050     92      11  85716      -0.8974      0.81525
2323        19   49464172   49496234     74      11  85716     -0.18873      0.57485
23521       19   49477554   49502308     57       6  85716      0.30742      0.37926
6205        19   49486365   49509712     45       5  85716      0.55803      0.28841
2217        19   49502279   49536428     70       8  85716       1.1235      0.13061
57333       19   49517579   49553638    114       5  85716       1.1658      0.12184
51070       19   49545468   49590601     82      12  85716      0.42651      0.33487
5639        19   49570617   49601008     52       5  85716      0.27345      0.39225
57479       19   49581655   49636439    134      11  85716      0.50654      0.30624
6237        19   49625295   49650143     42       7  85716      0.87734      0.19015
58506       19   49630503   49668649     45      11  85716       1.2927     0.098061
3661        19   49649569   49675875     30       8  85716       1.2932     0.097974
83596       19   49655142   49683916     32      10  85716       1.1795       0.1191
3276        19   49667152   49698450     39      13  85716      0.85955      0.19502
199800      19   49678685   49700990     37       9  85716      0.80125      0.21149
126129      19   49680878   49723731     92      16  85716       1.5279     0.063273
60385       19   49729753   49773328     85      22  85716     -0.20774      0.58229
160         19   49756923   49817112    127      21  85716    -0.083525      0.53328
80199       19   49796866   49827376     64      13  85716       1.1303      0.12917
81857       19   49808279   49850384     63      15  85716       1.5041     0.066279
53635       19   49838844   49870742     53      11  85716      0.41218       0.3401
11284       19   49851203   49877565     41      10  85716   -0.0036489      0.50146
84335       19   49859033   49888356     26       8  85716     -0.19523      0.57739
79735       19   49867425   49898750     35       7  85716     -0.47593      0.68294
259307      19   49879654   49939539    139      26  85716      -1.2222      0.88918
23636       19   49896825   49939731    119      21  85716      -1.1317      0.87112
22809       19   49918702   49943936     62      12  85716     -0.83339      0.79769
114132      19   49938993   49971172     90      16  85716      0.58346      0.27979
51231       19   49966467   50036017    186      14  85716       0.6707      0.25121
25888       19   50015383   50058776     75      11  85716      0.55056      0.29097
100287477   19   50048266   50070497     50       8  85716     -0.28618      0.61263
126123      19   50142548   50173281     61      10  85716      0.16491      0.43451
79784       19   50178186   50320544    544      58  85716     0.043814      0.48253
3748        19   50301942   50343515     79      23  85716     0.053788      0.47855
9476        19   50348472   50379331     67       6  85716       1.0571      0.14524
7376        19   50366423   50393028     35       6  85716       1.4309     0.076227
5424        19   50374290   50428018    124      17  85716       1.2382      0.10782
6689        19   50408938   50441053     66      20  85716     0.055174        0.478
4606        19   50422903   50476326    128      24  85716      0.44606      0.32778
112703      19   50456643   50486746     90      15  85716      0.85267      0.19692
284361      19   50466457   50515909    159      20  85716      0.91666      0.17966
126119      19   50495997   50521355     73      15  85716      0.43579      0.33149
554235      19   50501600   50524690     71      17  85716     0.055496      0.47787
94030       19   50506892   50578219    156      38  85716       1.3204     0.093353
84258       19   50611860   50668127    132      26  85716     -0.36677      0.64311
342918      19   50622767   50669310    124      24  85716     -0.37106       0.6447
50944       19   50649264   50729783    174      45  85716       1.1224      0.13084
6320        19   50713348   50735724     34      10  85716       2.8477    0.0022019
2854        19   50760464   50781732     60      19  85716       1.5255     0.063562
93650       19   50780415   50805224    106      14  85716      0.13617      0.44584
84798       19   50787693   50814853    100      13  85716     0.046791      0.48134
3816        19   50809146   50833787     75      14  85716      0.41731      0.33823
55554       19   50815289   50846035    102      25  85716      0.86433       0.1937
354         19   50844915   50887702    197      30  85716      0.71778      0.23645
3817        19   50863433   50890567    102      17  85716       1.2783      0.10058
9622        19   50896352   50920749     84      16  85716      0.72773      0.23339
25818       19   50933299   50963088    112      21  85716      -0.6508      0.74241
5653        19   50948631   50979673     75      16  85716     0.096565      0.46154
5650        19   50966479   50994064     94      19  85716     -0.35937      0.64034
11202       19   50986008   51011702     83       8  85716     -0.93327      0.82466
